contrast_0,homogeneity_0,correlation_0,energy_0,h_mean,s_mean,v_mean,target,label
163.96625427135677,0.7470426275128964,0.8518370666395084,0.11772977748236776,106.298523,27.552449,225.658602,0,Skala0
285.3289477386935,0.8506905473116319,0.7890251478058774,0.20290907766445898,108.387316,18.134845,219.190473,0,Skala0
244.51604422110552,0.8138959801685263,0.839746459664202,0.1382471716279202,107.635768,61.615328,215.640951,0,Skala0
342.8826582914573,0.7782338739965089,0.8029130330631161,0.1600425063342285,112.766956,29.629438,221.327542,0,Skala0
247.81794070351756,0.8428875152595827,0.8738430516038975,0.19007333473812218,108.317924,44.892164,224.914783,0,Skala0
425.44179497487437,0.8484434739350726,0.7879501116876462,0.20282595103554774,110.267722,28.144624,230.555633,0,Skala0
374.0392924623116,0.8467128176814986,0.8032501558710312,0.21604970900394163,109.161141,51.63022,230.091209,0,Skala0
277.27265427135677,0.8459767302237963,0.7987781645634507,0.1732397738262575,113.176831,28.754019,229.992928,1,Skala1
331.30290050251256,0.8511473276786876,0.737019938269682,0.23862823408213676,109.001161,26.377258,238.242874,1,Skala1
191.4992442211055,0.7625956742680479,0.8583322557678092,0.09386067094294528,112.59507,22.671019,204.364696,1,Skala1
150.51476381909546,0.8415737622428443,0.7778709042980887,0.37495615234101615,36.145684,7.87973,229.571654,1,Skala1
195.13706231155777,0.8195356089570717,0.8718675148276165,0.2170740731815876,106.029557,25.848501,247.904532,1,Skala1
241.8613628140704,0.7840165194741571,0.7018881149638323,0.18052323395347283,111.551107,15.319124,237.808658,1,Skala1
282.81106834170856,0.7915340015504829,0.7795665816416214,0.14179327298155456,108.058223,20.245738,246.858684,1,Skala1
252.00126130653263,0.836699724581467,0.6763390758763157,0.22670161112875112,110.494231,22.442039,243.008438,1,Skala1
168.53866934673368,0.7912864478110618,0.8614898856446848,0.13557992605687294,99.00163,38.043648,229.412778,1,Skala1
267.70969949748746,0.7683588588640744,0.7935992196989133,0.11212747547003792,107.994468,50.346874,230.006915,1,Skala1
422.58305728643217,0.7827337861063574,0.8014156964307639,0.17388476219459723,106.549443,41.089281,210.034551,1,Skala1
340.5721648241206,0.8671871171184536,0.8036452633503434,0.2789221322478379,105.987191,7.317039,244.754852,1,Skala1
323.00724120603013,0.8673332268887277,0.8253719322755287,0.218195577927268,112.045984,20.728941,229.652644,1,Skala1
267.28023718592965,0.8687596195055676,0.8540213775435188,0.22806826687794196,112.019156,19.297225,221.491152,1,Skala1
300.4681165829146,0.8163397389616971,0.7545353679350144,0.16984064329852755,114.76152,25.37576,225.489868,1,Skala1
173.5110633165829,0.8170179046368414,0.7634351439289192,0.2280026298482027,110.179374,30.191542,225.201113,1,Skala1
391.1695105527638,0.8360836605716637,0.8135614749017693,0.1573511362857026,110.421009,26.637909,228.90486,1,Skala1
257.8679376884422,0.8717517503262762,0.7683201910112907,0.22146456348812973,106.012637,33.702389,240.910309,1,Skala1
295.62819698492467,0.7947301328930321,0.7973469554706893,0.13247621586345518,118.800496,14.202142,219.735325,1,Skala1
295.22182010050255,0.9165039834361164,0.7837749023647461,0.41216076474422647,112.031859,13.281326,249.58645,1,Skala1
165.93640904522613,0.7686057586662741,0.8505242485845032,0.2197407693189094,111.054876,21.360183,210.657228,1,Skala1
189.0755969849246,0.886510426750065,0.8471849972124594,0.21423728024944816,111.943086,24.175681,236.071548,1,Skala1
225.69898693467334,0.7847051009172167,0.8177351292509366,0.13484312155471795,114.78983,26.926689,216.620649,1,Skala1
189.00249246231152,0.8517340774792724,0.8130870700959223,0.21224438795092135,108.720905,30.691086,237.114932,1,Skala1
236.71368643216084,0.8900990084728141,0.7061118259722885,0.2427887771663288,110.453772,17.638085,221.946464,1,Skala1
223.27435979899496,0.9001321348905661,0.7757849928508405,0.25398382092842386,105.365925,8.597497,249.165478,1,Skala1
301.38646231155775,0.8165648768675263,0.7557404641454214,0.2212857934955826,85.71771,13.202388,240.476123,1,Skala1
147.62567336683418,0.866433493966305,0.8037744527100801,0.2044709239869865,97.626957,16.533793,251.878487,1,Skala1
309.66293467336686,0.8310335238660432,0.7820500349940422,0.19784920038447323,106.583567,32.965896,246.182841,1,Skala1
174.76152060301504,0.8906672828165635,0.7421404742146177,0.3065270887877661,87.698433,21.320012,234.860687,1,Skala1
312.1513487437186,0.9407288039025373,0.8481221016304239,0.9252132058637289,6.010853,3.653644,249.349015,2,Skala2
258.33641206030154,0.9011276543071511,0.7393701304279547,0.3357786747520184,98.672328,5.678946,250.216931,2,Skala2
186.02993869346733,0.8372228099762384,0.8386630065587295,0.1804895813042119,108.50184,16.891071,232.248524,2,Skala2
181.18189949748745,0.9118494694612006,0.8419828788061527,0.38300440903397065,109.796222,20.610278,238.315159,2,Skala2
284.91096984924627,0.794091032009775,0.798159164227185,0.12134626243183848,109.168253,41.313189,217.46014,2,Skala2
143.24894371859295,0.7899569719453665,0.8701538139568114,0.10465781303778893,109.172545,21.188661,242.779712,2,Skala2
360.2162633165829,0.8657398533172838,0.7871494312640379,0.2635996322360809,111.715121,19.911313,226.20244,2,Skala2
96.56074974874372,0.8223529604727138,0.9228632914617424,0.21506606218029808,86.646729,22.645258,227.708738,2,Skala2
205.8397939698492,0.8568976442952801,0.8350326164243912,0.23631239370481508,86.438248,11.561203,234.486954,2,Skala2
429.5571829145729,0.80936054728489,0.7223187077940424,0.16650622598368814,110.35266,17.498975,224.49177,2,Skala2
269.0685165829145,0.7351009516902964,0.7640490839876422,0.11452264422154229,113.900974,36.892881,244.016107,2,Skala2
304.1257849246231,0.9030688254353393,0.7925696941093003,0.3206709160811009,111.589188,12.011092,248.133773,2,Skala2
85.79956180904523,0.8473455926623129,0.8273706584383407,0.18351429409577683,97.144615,29.777537,246.108473,2,Skala2
217.1241336683417,0.9004303345587514,0.7607229039572958,0.29846754005901055,104.432967,19.686067,251.12985,2,Skala2
166.40614773869345,0.8465192916281844,0.846721183962504,0.20594093891441664,104.131118,17.09985,239.856456,2,Skala2
367.83550050251256,0.8621048618023833,0.758329391174639,0.1880898107666105,113.44463,8.217674,230.113049,2,Skala2
226.55844623115578,0.8371308335728829,0.8451159658608791,0.1766862623255223,105.326722,26.31404,246.468223,2,Skala2
272.472559798995,0.8699819427639249,0.671620810014993,0.25071778950645013,96.201111,9.965493,248.052381,2,Skala2
492.1685045226131,0.8879634919446221,0.7762851670767319,0.4060158004143514,110.772353,12.654681,243.94961,2,Skala2
240.65480201005028,0.7695634984071674,0.8467789627057888,0.3427998060016558,72.172267,16.312181,244.13575,2,Skala2
178.2235728643216,0.7308825760264214,0.812225363493622,0.1354932451818609,108.57262,26.295399,224.312763,2,Skala2
236.88268643216077,0.751969867836705,0.7131889899251583,0.18493172283727535,86.578522,16.254718,251.391628,2,Skala2
145.97832261306533,0.8635782302310118,0.8010608422930139,0.18050836098543144,99.573909,10.384791,238.314152,2,Skala2
288.5518733668341,0.878373188631918,0.7646015549660968,0.29934997400398833,111.867945,7.465524,246.912825,2,Skala2
296.1322663316583,0.8740308025996245,0.705050069712843,0.3012231621393968,89.361382,11.032753,248.915505,2,Skala2
192.78077989949747,0.8460595302921611,0.7723703470686809,0.2565672116543902,108.616522,22.348227,245.264201,2,Skala2
144.208808040201,0.9189069923243247,0.7967956511326775,0.4590139960590158,66.333294,5.586997,248.634912,2,Skala2
160.0672824120603,0.8362620416861732,0.6819977477106378,0.24179136502656387,110.612009,19.115364,244.672887,2,Skala2
241.04918190954777,0.8494311253578706,0.6993979590484954,0.21927927197917998,111.575757,16.101582,235.109084,2,Skala2
132.50688542713567,0.8906863958076727,0.8674574073849972,0.2659341638062061,110.563849,22.665053,237.198423,2,Skala2
118.38574773869345,0.8938175201323878,0.8512951096029377,0.32183010925682826,77.087818,4.661826,247.228214,3,Skala3
316.3984844221105,0.8535562047314281,0.8295697055532236,0.3525230937341102,76.454418,7.866705,247.217495,3,Skala3
198.53171256281408,0.8448545885889461,0.7730276113283913,0.25543923776367666,93.503071,15.465868,245.356389,3,Skala3
243.46875276381908,0.8976849396382487,0.8303520936665019,0.33612740954523435,100.310883,8.49622,250.150312,3,Skala3
193.4513105527638,0.9034435730176941,0.81994278681085,0.36249993803604225,109.842337,13.467452,250.90782,3,Skala3
278.7892994974875,0.75807677443458,0.8271965964907476,0.16423995168733865,104.328014,23.998804,246.089027,3,Skala3
154.73618291457285,0.8098634839251169,0.8592656725793826,0.16797502823290641,104.774505,14.693995,227.759941,3,Skala3
313.78553969849247,0.8871999413312531,0.7019157625516198,0.4157850726107105,97.271489,6.526691,250.747584,3,Skala3
162.6116934673367,0.8308826263825819,0.8332343868620862,0.2399047008359671,95.329743,9.164923,242.115704,3,Skala3
176.14328542713565,0.8906473533887788,0.7329076066784551,0.2723472802657571,108.212417,10.982186,250.984524,3,Skala3
296.57412261306536,0.7972927589627117,0.7950730167824149,0.1529279192054653,112.284655,20.586765,221.193632,3,Skala3
146.9605849246231,0.8504073814818222,0.7838454063407362,0.26751726407111853,106.386123,20.722224,243.321235,3,Skala3
126.68953266331658,0.8415745332150535,0.8669481024731139,0.1862833936721445,101.282347,11.383951,248.100296,3,Skala3
100.04951155778895,0.9077950793788525,0.7672010766085688,0.3081630184672714,90.049863,6.518144,252.369278,3,Skala3
221.93024321608044,0.83256082869813,0.7863761173745761,0.2925185948251441,108.175533,19.128066,249.485903,3,Skala3
191.25970854271355,0.8462147506374893,0.817075514021181,0.22203845773017378,107.635837,12.741321,247.070248,3,Skala3
267.08736783919596,0.8884836911533038,0.8020799495562222,0.35355753926107164,105.647596,6.323849,248.707272,3,Skala3
150.18020100502514,0.8486977577818509,0.8068473254748179,0.2710834274969951,86.583189,11.567834,250.931807,3,Skala3
232.55619195979898,0.8098355832631599,0.860885874663295,0.16476960731843515,106.728223,17.542249,227.801106,3,Skala3
152.0776894472362,0.7916917327194067,0.8307966328952572,0.18548906195173545,109.854447,11.094777,244.094894,3,Skala3
190.10411557788944,0.9157547181441147,0.8775072100516674,0.3549312590282631,71.081518,7.467421,249.648583,3,Skala3
124.08823819095477,0.8191515929136404,0.8100476681140719,0.1828615680822185,105.09602,21.030677,241.03945,3,Skala3
178.83466532663317,0.8549309131570743,0.8483260973096258,0.2047508527570885,97.323031,17.264144,236.372002,3,Skala3
246.9454472361809,0.824626270095967,0.8387511009969547,0.20998331089102354,104.315689,26.964236,249.287411,3,Skala3
271.72420201005025,0.7668671375700417,0.7578141839709601,0.15548932391898004,107.803605,15.828528,237.221332,3,Skala3
177.312432160804,0.8135972411045665,0.8699042036967292,0.3994350339457897,63.347572,13.152507,249.937232,3,Skala3
201.0466894472362,0.8300601458350874,0.808819483411689,0.21878416349615484,107.093439,10.069529,241.381621,3,Skala3
247.02372060301505,0.7900066297994629,0.7498899411291624,0.26872650270813636,84.289343,5.735777,237.147303,3,Skala3
131.51445025125628,0.8160042184975203,0.8990165215702619,0.23912079546616835,84.738561,16.120699,242.020357,3,Skala3
238.9087366834171,0.8143015156302131,0.7879767389991164,0.1669715571979499,103.968933,23.898402,247.411621,3,Skala3
120.09743718592964,0.8531388357640912,0.7953831912511273,0.23753610046956486,108.423686,22.537409,251.209923,3,Skala3
163.85147135678392,0.8396267063973898,0.6900301113775018,0.2163479866056079,111.291986,21.983584,225.783867,4,Skala4
66.88057386934673,0.6951607853735194,0.9034726339049293,0.245588992209787,82.925994,13.028479,245.860749,4,Skala4
193.79305326633164,0.7407918350714455,0.7382784447719309,0.12982163562105656,107.95225,49.472471,214.40696,4,Skala4
71.5365527638191,0.8934606639775271,0.8419606456643404,0.2580948611001973,103.360788,10.086218,252.667714,4,Skala4
235.06303517587938,0.8095561256045123,0.9212887489574071,0.16279043172898253,103.935949,34.0973,227.602442,4,Skala4
62.3943336683417,0.8660969315147742,0.8891949870096417,0.24045488296696746,91.519547,18.059404,238.635408,4,Skala4
197.0019788944724,0.8410663262324151,0.8518467989559096,0.24195808176308445,106.259523,65.776356,231.907994,4,Skala4
171.8274592964824,0.7842439589819257,0.8710645743010303,0.19682752180671334,106.157886,62.193241,230.462074,4,Skala4
138.81643216080403,0.7624149627441675,0.8892316197427963,0.17083201379853002,109.003166,58.929078,219.63239,4,Skala4
94.53684221105529,0.9224634242339191,0.8651844060721654,0.3506379360521824,108.809934,16.594329,241.595411,4,Skala4
188.5643497487437,0.8402689254532425,0.7594551264245941,0.1856128636045368,112.696873,22.702434,218.602551,4,Skala4
216.99272964824124,0.7350522452942937,0.8140643964649029,0.13081794473921102,108.310553,53.388157,218.510556,4,Skala4
67.20084723618092,0.8683890078740247,0.8597603796498465,0.2422451499669457,113.529794,7.054052,248.902638,4,Skala4
305.33808643216076,0.8461700926064063,0.7864340108839801,0.23879126487922808,107.086779,44.939844,226.257875,4,Skala4
200.54500100502514,0.7880086745451723,0.8168237308324822,0.15522915390468406,107.786033,45.131378,221.238518,4,Skala4
244.89224824120603,0.892094571509949,0.7935554765811573,0.28597516145262397,102.191519,16.090753,251.30379,4,Skala4
272.62425527638186,0.8313525476549428,0.7304283635999226,0.17190063526301522,111.469171,24.110421,240.544468,4,Skala4
151.22521608040202,0.7831930935825054,0.8496187894204992,0.16133417575723372,108.861552,16.348049,243.336444,4,Skala4
324.0542150753769,0.8398227536360021,0.6246083676372525,0.2501707110243482,107.410744,11.436475,241.682534,4,Skala4
163.3655899497487,0.8613092182206985,0.8412789295171218,0.22319115294351102,102.133803,10.85822,247.437441,4,Skala4
269.9148663316583,0.7878335135170462,0.8016371504378367,0.1586231815431962,108.274626,46.523851,220.657527,4,Skala4
249.88407939698493,0.8581795674060132,0.8275127562479043,0.2878136403717706,107.304079,15.139786,241.206488,4,Skala4
173.16794371859294,0.813518343016785,0.8779066564529058,0.2145894942857212,104.950643,41.041291,220.922139,4,Skala4
218.73381206030152,0.8051004951350051,0.7553800338913006,0.19625045671170177,109.283506,52.184977,235.895216,4,Skala4
154.12826733668342,0.8417358643055008,0.8580369753842847,0.2161989282567777,106.729135,55.016014,234.378734,4,Skala4
94.96376582914573,0.8346517086739832,0.7978740333364747,0.2467914011762832,108.783655,18.700852,245.841671,4,Skala4
111.55164623115577,0.799129670179251,0.8477032280827014,0.12104923381269807,107.671312,21.323067,226.773405,4,Skala4
466.31059798994977,0.7407571476210706,0.6842215833031252,0.18905727270944706,104.454625,24.198041,217.930164,4,Skala4
231.72528944723618,0.7592777908561398,0.7419912279354195,0.161283383399731,106.4189,39.50999,221.16485,4,Skala4
231.5887055276382,0.7783727603654855,0.8397852775451219,0.16649505072102927,106.86342,45.861029,216.69352,4,Skala4
