contrast_90,homogeneity_90,correlation_90,energy_90,h_mean,s_mean,v_mean,target,label
39.88998693467337,0.7235461514184209,0.9639460616044891,0.11114147024591689,106.298523,27.552449,225.658602,0,Skala0
133.5778472361809,0.8427869663875052,0.9012137505822264,0.2006685232638221,108.387316,18.134845,219.190473,0,Skala0
296.08786432160804,0.7969623761439072,0.805793125148029,0.1344299670742151,107.635768,61.615328,215.640951,0,Skala0
72.3297608040201,0.7493292483249078,0.9583917532457963,0.15574923157039755,112.766956,29.629438,221.327542,0,Skala0
142.46572361809046,0.8431021075629972,0.9274757192003671,0.1896872428359234,108.317924,44.892164,224.914783,0,Skala0
180.101567839196,0.8574597583579897,0.9102479762646406,0.2048807389039017,110.267722,28.144624,230.555633,0,Skala0
146.43288040201003,0.8551701214350409,0.9229613485608139,0.21754621774842473,109.161141,51.63022,230.091209,0,Skala0
127.05619095477385,0.8054830215818112,0.907641940271625,0.16454973947777302,113.176831,28.754019,229.992928,1,Skala1
112.38908442211054,0.8508006576281412,0.9107737108419172,0.2392679543628866,109.001161,26.377258,238.242874,1,Skala1
61.60856683417085,0.717615000408778,0.9543376329225043,0.08719856513366296,112.59507,22.671019,204.364696,1,Skala1
76.69802110552763,0.8204121463496061,0.8869718238624595,0.36459617239838427,36.145684,7.87973,229.571654,1,Skala1
75.50981708542713,0.8078275574626672,0.9504002243821695,0.21310857864185156,106.029557,25.848501,247.904532,1,Skala1
146.69979698492463,0.7719209811488265,0.8192420466453055,0.17681683190993297,111.551107,15.319124,237.808658,1,Skala1
177.90210150753768,0.7686587528880653,0.8613485529308186,0.13601265097861912,108.058223,20.245738,246.858684,1,Skala1
102.95961005025126,0.8292436388570246,0.8677311341660546,0.22325688293620297,110.494231,22.442039,243.008438,1,Skala1
73.74252562814071,0.7985644026876418,0.939452575795048,0.13565717351300385,99.00163,38.043648,229.412778,1,Skala1
86.9550552763819,0.7684900987400382,0.9329994309644685,0.11060456981457446,107.994468,50.346874,230.006915,1,Skala1
187.3883266331658,0.8004508923358551,0.911933348882616,0.176719484424749,106.549443,41.089281,210.034551,1,Skala1
125.34193969849245,0.866892683396887,0.9277310044535205,0.27763314683973844,105.987191,7.317039,244.754852,1,Skala1
137.1659216080402,0.8378503276138396,0.9258001726608138,0.20660867551450648,112.045984,20.728941,229.652644,1,Skala1
230.77864120603013,0.8234032298206049,0.8739053076471597,0.21846547687390513,112.019156,19.297225,221.491152,1,Skala1
123.0187527638191,0.8147294552789673,0.899489801264203,0.16641833296372607,114.76152,25.37576,225.489868,1,Skala1
59.53688341708543,0.8225946085369521,0.918799398379713,0.22942689286506482,110.179374,30.191542,225.201113,1,Skala1
223.27461507537686,0.8393069334367118,0.8936257207428765,0.15699957261524203,110.421009,26.637909,228.90486,1,Skala1
147.47427738693466,0.8811968633884293,0.8674885195480205,0.22418510175858883,106.012637,33.702389,240.910309,1,Skala1
139.74587236180903,0.7215233618039082,0.9041785291668691,0.11831107273441224,118.800496,14.202142,219.735325,1,Skala1
149.85219497487438,0.9245618623620674,0.8902384499022328,0.41624991308367637,112.031859,13.281326,249.58645,1,Skala1
162.63484924623114,0.7653539668102404,0.8534866448929578,0.21915253462022502,111.054876,21.360183,210.657228,1,Skala1
126.16853467336682,0.8490055787202739,0.8979589949205807,0.20254701598269187,111.943086,24.175681,236.071548,1,Skala1
51.412152763819094,0.7643433060843515,0.9584327055916034,0.12611460054808182,114.78983,26.926689,216.620649,1,Skala1
71.60108341708542,0.823832072559566,0.9290787268155144,0.20937920033902055,108.720905,30.691086,237.114932,1,Skala1
74.80643015075377,0.8794714556323772,0.907118823999629,0.2361420614653416,110.453772,17.638085,221.946464,1,Skala1
145.8952793969849,0.9110102221182088,0.8534756744270625,0.2573750871509762,105.365925,8.597497,249.165478,1,Skala1
114.42327939698492,0.7895182949715209,0.9071971594537839,0.21392327199926414,85.71771,13.202388,240.476123,1,Skala1
87.85470653266331,0.8404186085042696,0.8831753665552811,0.19741776497296548,97.626957,16.533793,251.878487,1,Skala1
169.75680502512563,0.8098398059958952,0.8805268680749484,0.19167403188388293,106.583567,32.965896,246.182841,1,Skala1
70.10273165829145,0.8876838452614,0.896552585888701,0.3029853484389176,87.698433,21.320012,234.860687,1,Skala1
121.91146331658291,0.9488950518415445,0.9406837198999773,0.9291826564553103,6.010853,3.653644,249.349015,2,Skala2
149.10454271356784,0.9152586970131215,0.8495738661622979,0.3401876254585674,98.672328,5.678946,250.216931,2,Skala2
190.1805457286432,0.8344129468554314,0.8350343622175682,0.17881614720615696,108.50184,16.891071,232.248524,2,Skala2
135.69214874371858,0.8950810440484678,0.8816444546562525,0.3714684076300777,109.796222,20.610278,238.315159,2,Skala2
98.84358994974873,0.7996423890835517,0.9300852706134026,0.12112566267697106,109.168253,41.313189,217.46014,2,Skala2
102.7723809045226,0.725498618473498,0.9068660762364065,0.09417633656137839,109.172545,21.188661,242.779712,2,Skala2
124.12574874371857,0.836520434123138,0.9266145125508882,0.2531849680794904,111.715121,19.911313,226.20244,2,Skala2
59.71303517587939,0.7578479045268254,0.9522229803603761,0.20725505418302095,86.646729,22.645258,227.708738,2,Skala2
84.6763809045226,0.8106168476443456,0.9320723066456154,0.22426620840424075,86.438248,11.561203,234.486954,2,Skala2
89.94149346733667,0.8249328990079332,0.9418745870957895,0.17003796060665846,110.35266,17.498975,224.49177,2,Skala2
80.57325628140703,0.7356580001384341,0.9293602212929991,0.11418776482051916,113.900974,36.892881,244.016107,2,Skala2
154.37327336683418,0.9209865988878703,0.8947030785421684,0.32914646381136964,111.589188,12.011092,248.133773,2,Skala2
43.887323618090456,0.8321758739928927,0.9115998910830154,0.17968586474214274,97.144615,29.777537,246.108473,2,Skala2
109.84272361809045,0.8988128284282075,0.8793877290013579,0.29793834394045365,104.432967,19.686067,251.12985,2,Skala2
168.00301105527637,0.825004658377755,0.845088975452771,0.1979675582012088,104.131118,17.09985,239.856456,2,Skala2
215.27371959798995,0.8367421230459916,0.8585054040171376,0.18094200878504724,113.44463,8.217674,230.113049,2,Skala2
111.84133366834172,0.8175580170780736,0.9235392389017852,0.17140459197067215,105.326722,26.31404,246.468223,2,Skala2
88.61263819095477,0.8381599492217543,0.893139656053765,0.24235742912782382,96.201111,9.965493,248.052381,2,Skala2
160.04426331658289,0.8931928634505896,0.9273006371000516,0.40654543263980075,110.772353,12.654681,243.94961,2,Skala2
54.05002814070352,0.7468371621356824,0.9655669731090305,0.3374332940300972,72.172267,16.312181,244.13575,2,Skala2
109.20035477386935,0.7467814593949293,0.88489762683778,0.13996420931219042,108.57262,26.295399,224.312763,2,Skala2
79.25941206030151,0.7280263543004827,0.9040379912135373,0.18103514421605338,86.578522,16.254718,251.391628,2,Skala2
87.05670251256282,0.8903024437783411,0.8816812575014866,0.18528293176494712,99.573909,10.384791,238.314152,2,Skala2
89.40581105527637,0.8890294229533289,0.9270574608069118,0.3037718530627283,111.867945,7.465524,246.912825,2,Skala2
71.4347608040201,0.8614124534667416,0.9288139843336141,0.29670614438490256,89.361382,11.032753,248.915505,2,Skala2
194.93037487437186,0.8330075799148782,0.7698321804431933,0.25023240264795105,108.616522,22.348227,245.264201,2,Skala2
85.87478994974875,0.9153863740284885,0.8789804078689784,0.4538585345118662,66.333294,5.586997,248.634912,2,Skala2
104.34317386934673,0.8180084886452484,0.7927494598736547,0.23243705881691237,110.612009,19.115364,244.672887,2,Skala2
109.19687839195979,0.8534301586739126,0.8638586745706665,0.218733571050877,111.575757,16.101582,235.109084,2,Skala2
148.70976683417086,0.8803087782056443,0.8512225879830281,0.2623447771279447,110.563849,22.665053,237.198423,2,Skala2
46.94765829145729,0.8917771270775345,0.941023303687215,0.3204183178702607,77.087818,4.661826,247.228214,3,Skala3
184.33233266331658,0.8569777887197777,0.9006814348113679,0.3527274446185277,76.454418,7.866705,247.217495,3,Skala3
64.13350452261307,0.8288136839711737,0.926653814712398,0.2503469268540318,93.503071,15.465868,245.356389,3,Skala3
203.0911266331658,0.8806041779673944,0.8584873110978363,0.32856736129031466,100.310883,8.49622,250.150312,3,Skala3
175.0898432160804,0.9154016845807674,0.8370287619755689,0.3711826580277763,109.842337,13.467452,250.90782,3,Skala3
122.99274874371858,0.7523907346503039,0.9237287066241582,0.16056668615881262,104.328014,23.998804,246.089027,3,Skala3
77.42487537688442,0.8149154101619283,0.9295607449234773,0.16886924396267766,104.774505,14.693995,227.759941,3,Skala3
129.47063517587938,0.8965884374905463,0.8769983042946722,0.4215807775099091,97.271489,6.526691,250.747584,3,Skala3
62.820363819095476,0.8399695792034967,0.9354859901342261,0.24289406423115056,95.329743,9.164923,242.115704,3,Skala3
115.28404522613064,0.8989091273088302,0.8252153925923273,0.2752961049467529,108.212417,10.982186,250.984524,3,Skala3
139.08930653266333,0.7974564532706536,0.9039432537839485,0.14959603898306345,112.284655,20.586765,221.193632,3,Skala3
67.77799698492463,0.8349389660666916,0.9002810407785603,0.26213614528076823,106.386123,20.722224,243.321235,3,Skala3
55.08344020100503,0.8341629086619067,0.9421190026933851,0.1833415979568609,101.282347,11.383951,248.100296,3,Skala3
38.62869949748743,0.895850870572728,0.9100855604170015,0.3018864787555127,90.049863,6.518144,252.369278,3,Skala3
126.55300502512563,0.8362908407785359,0.8781738611069457,0.29151256499092315,108.175533,19.128066,249.485903,3,Skala3
114.07950150753769,0.8264524075666436,0.8908803196623546,0.21548905301756,107.635837,12.741321,247.070248,3,Skala3
118.93332462311557,0.8875746402232872,0.9118526931278528,0.34987163909978114,105.647596,6.323849,248.707272,3,Skala3
70.41502613065327,0.8707600081015756,0.9094402753557078,0.2752640606229399,86.583189,11.567834,250.931807,3,Skala3
117.10509949748743,0.7793922360314518,0.9299263124947506,0.16009906069721458,106.728223,17.542249,227.801106,3,Skala3
57.42717788944723,0.779718240527213,0.9360628685793292,0.181839816009577,109.854447,11.094777,244.094894,3,Skala3
93.18680804020102,0.9095072546368184,0.9399560694119524,0.3513474140167092,71.081518,7.467421,249.648583,3,Skala3
134.4107567839196,0.8026571012787602,0.7939456060856146,0.17931475689651857,105.09602,21.030677,241.03945,3,Skala3
93.6175608040201,0.8330626560463988,0.9205508000226916,0.1965061761606003,97.323031,17.264144,236.372002,3,Skala3
80.23184522613064,0.8341244379929771,0.9476217793306219,0.2106492861931713,104.315689,26.964236,249.287411,3,Skala3
91.46822110552765,0.7870634029577163,0.9185076879121438,0.16120684224848394,107.803605,15.828528,237.221332,3,Skala3
111.80052663316584,0.7918255791590684,0.9179561387780626,0.3955615120054731,63.347572,13.152507,249.937232,3,Skala3
70.38105125628141,0.8311047279857647,0.9330632530639633,0.22043578990438678,107.093439,10.069529,241.381621,3,Skala3
137.9502150753769,0.8066857400380778,0.8603031925942043,0.27442198431175147,84.289343,5.735777,237.147303,3,Skala3
64.6479768844221,0.731613454401738,0.9503359516775302,0.23186513831013206,84.738561,16.120699,242.020357,3,Skala3
108.02761708542712,0.7885500884472608,0.9041003150365043,0.16178092458602808,103.968933,23.898402,247.411621,3,Skala3
72.32487638190955,0.8434396373867443,0.876712698074408,0.23135917235471945,108.423686,22.537409,251.209923,3,Skala3
158.94283417085427,0.8316680552311925,0.699214415485959,0.21530302189376008,111.291986,21.983584,225.783867,4,Skala4
32.888922613065326,0.7134691139558631,0.9525623684641078,0.24313343779709937,82.925994,13.028479,245.860749,4,Skala4
226.33507839195977,0.7535233124117166,0.6946186541820388,0.13287030135586897,107.95225,49.472471,214.40696,4,Skala4
31.04995577889447,0.8920403204957631,0.9313889313645257,0.2555677384167879,103.360788,10.086218,252.667714,4,Skala4
232.69440703517589,0.8255293048245884,0.9220814105209905,0.16697682215623677,103.935949,34.0973,227.602442,4,Skala4
51.13776482412061,0.8395323412593971,0.9090987686023773,0.23545472718191346,91.519547,18.059404,238.635408,4,Skala4
211.23933165829143,0.8405737579667137,0.8411227524559111,0.24276268713830268,106.259523,65.776356,231.907994,4,Skala4
195.40152562814072,0.7858891355851598,0.8533351037809509,0.19840214936564385,106.157886,62.193241,230.462074,4,Skala4
188.5468814070352,0.7698181500582173,0.8495618102066016,0.17326189442137405,109.003166,58.929078,219.63239,4,Skala4
85.71364522613065,0.9062020699084898,0.8778066051498369,0.34685844699453167,108.809934,16.594329,241.595411,4,Skala4
130.41526130653267,0.7836308966515237,0.8336398337633247,0.17635771261105682,112.696873,22.702434,218.602551,4,Skala4
253.6135688442211,0.7609594111700392,0.7827216649782351,0.13714536200114935,108.310553,53.388157,218.510556,4,Skala4
62.00243216080403,0.8632981952985668,0.8705810750321594,0.24046756559729693,113.529794,7.054052,248.902638,4,Skala4
237.90936884422112,0.8509655733030314,0.8336273204904604,0.23964840617002617,107.086779,44.939844,226.257875,4,Skala4
156.34309648241208,0.7938202299246055,0.8571594065867794,0.15789615442733185,107.786033,45.131378,221.238518,4,Skala4
153.17486834170853,0.8764272486641712,0.8708742434089349,0.27626350608490324,102.191519,16.090753,251.30379,4,Skala4
161.50053869346732,0.7870745767348896,0.8402428446407295,0.16091102704375848,111.469171,24.110421,240.544468,4,Skala4
76.72678793969848,0.7645213947703923,0.9236720208648627,0.15671041737635005,108.861552,16.348049,243.336444,4,Skala4
144.49805226130655,0.8495893466201672,0.8325479059793162,0.25103224020146325,107.410744,11.436475,241.682534,4,Skala4
98.24920201005025,0.8308256594947245,0.9045019050199189,0.21512295887037633,102.133803,10.85822,247.437441,4,Skala4
261.14917889447236,0.7800555685027571,0.8079860400638114,0.15652071173874063,108.274626,46.523851,220.657527,4,Skala4
178.50002211055275,0.867814483720116,0.8767690123055748,0.2902890826360672,107.304079,15.139786,241.206488,4,Skala4
178.53363417085427,0.8122355853771625,0.8740929095337778,0.2160527072575704,104.950643,41.041291,220.922139,4,Skala4
203.6415577889447,0.8184177432511591,0.7722365092427286,0.20059397804062054,109.283506,52.184977,235.895216,4,Skala4
191.03686934673365,0.8437939372829985,0.8240100424377268,0.2176031850682909,106.729135,55.016014,234.378734,4,Skala4
89.11799899497487,0.8344821004268489,0.8103382871732818,0.24600886128514224,108.783655,18.700852,245.841671,4,Skala4
136.52242211055275,0.7403436356771131,0.8138159902115805,0.10853089460825228,107.671312,21.323067,226.773405,4,Skala4
401.5868341708542,0.7597821561373392,0.7280761235851496,0.19304852927747349,104.454625,24.198041,217.930164,4,Skala4
296.367791959799,0.7771595618735441,0.6700533350763506,0.16598667022248562,106.4189,39.50999,221.16485,4,Skala4
157.03525326633167,0.7938375945321572,0.8914202624515118,0.17068524698859325,106.86342,45.861029,216.69352,4,Skala4
