contrast_135,homogeneity_135,correlation_135,energy_135,h_mean,s_mean,v_mean,target,label
261.1894485572813,0.8131416176652337,0.8758703777129992,0.1502562873991803,110.421009,26.637909,228.90486,1,Skala1
236.5495838776794,0.8539389124642038,0.7880684048513739,0.21302378687720966,106.012637,33.702389,240.910309,1,Skala1
282.9579694279125,0.7209445386921498,0.8063877278426385,0.11710838661641006,118.800496,14.202142,219.735325,1,Skala1
210.3566807390203,0.9130010714002661,0.8463731775352391,0.40864856534193855,112.031859,13.281326,249.58645,1,Skala1
149.81088712278833,0.7357443790191638,0.8654013997507736,0.20636580016071351,111.054876,21.360183,210.657228,1,Skala1
171.09429989032435,0.8367855118825747,0.862009583278121,0.19961032770907722,111.943086,24.175681,236.071548,1,Skala1
199.05291346107322,0.7315939688482237,0.8394881495180411,0.11998051422049934,114.78983,26.926689,216.620649,1,Skala1
126.63606736181674,0.8043949796696583,0.8749373365765234,0.20037183380064236,108.720905,30.691086,237.114932,1,Skala1
205.7943258979694,0.8612336744642232,0.7452154325806373,0.2285254944735569,110.453772,17.638085,221.946464,1,Skala1
225.9386330462412,0.88245547339305,0.7737590942960118,0.2465221868349845,105.365925,8.597497,249.165478,1,Skala1
292.45477189884036,0.7668926415900977,0.7634663838254495,0.20749339070673511,85.71771,13.202388,240.476123,1,Skala1
122.62435484911535,0.8220863291937074,0.8373723453169258,0.19057923960910678,97.626957,16.533793,251.878487,1,Skala1
232.7549656457154,0.7951824817923476,0.8366317493580127,0.18533537332229966,106.583567,32.965896,246.182841,1,Skala1
176.67405969258562,0.8687855291702903,0.7400203813545844,0.2964141866952018,87.698433,21.320012,234.860687,1,Skala1
252.94552305607976,0.9414054386661354,0.8772840184377168,0.9251761562219676,6.010853,3.653644,249.349015,2,Skala2
275.33689880001936,0.8933507896493266,0.7230305576482318,0.33076698979922187,98.672328,5.678946,250.216931,2,Skala2
258.4697545200884,0.8015329674751972,0.7762869536768817,0.17104028784145106,108.50184,16.891071,232.248524,2,Skala2
171.29157392622702,0.8825178620817342,0.8510305026616095,0.3656208941236218,109.796222,20.610278,238.315159,2,Skala2
188.14219327107628,0.7586332110318964,0.8671218716180349,0.1126388160338911,109.168253,41.313189,217.46014,2,Skala2
63.39493516233609,0.7163639843535257,0.9425749233368683,0.09234427531595277,109.172545,21.188661,242.779712,2,Skala2
307.98037531652716,0.8245981342206203,0.818438096976122,0.250617317265054,111.715121,19.911313,226.20244,2,Skala2
68.72531289817906,0.7469577857886134,0.9451220550809475,0.20601087718237612,86.646729,22.645258,227.708738,2,Skala2
209.38369643231562,0.7995336845833265,0.8324919766478887,0.2221328383383975,86.438248,11.561203,234.486954,2,Skala2
364.51072664150576,0.783359958858877,0.7650119809743843,0.15916591270148334,110.35266,17.498975,224.49177,2,Skala2
230.90616381187402,0.7066268576550265,0.7979335763478141,0.1072978052141345,113.900974,36.892881,244.016107,2,Skala2
287.01784951049177,0.8981468156096291,0.8048028977225802,0.3179785364087783,111.589188,12.011092,248.133773,2,Skala2
80.1296471024661,0.8057521782150389,0.8389546680072566,0.17097679904849386,97.144615,29.777537,246.108473,2,Skala2
205.68148396800052,0.886153838216668,0.7740223891074346,0.29132606758568985,104.432967,19.686067,251.12985,2,Skala2
198.32371352881404,0.802125453327946,0.8176114491023989,0.18902128212370894,104.131118,17.09985,239.856456,2,Skala2
429.85105986193764,0.818485818231825,0.7182975704634259,0.17489740754868716,113.44463,8.217674,230.113049,2,Skala2
180.65281104337024,0.7950914047306893,0.8768204777141814,0.1635773690238025,105.326722,26.31404,246.468223,2,Skala2
232.93207770842406,0.8261700373050876,0.719873243106784,0.23747738998769305,96.201111,9.965493,248.052381,2,Skala2
423.56717230367246,0.8775496932258581,0.8080028604411467,0.39687780754184215,110.772353,12.654681,243.94961,2,Skala2
192.5827083434138,0.7191159785246258,0.8775306867700534,0.33608490347996417,72.172267,16.312181,244.13575,2,Skala2
130.99057777293913,0.7017550157293468,0.862306851193892,0.1271886615303013,108.57262,26.295399,224.312763,2,Skala2
238.56214718310994,0.7137770093614283,0.7118616615959332,0.17741994286012955,86.578522,16.254718,251.391628,2,Skala2
117.25220964177997,0.8564565547587258,0.8406810403387099,0.178484043842722,99.573909,10.384791,238.314152,2,Skala2
285.0190742891243,0.8603422044656536,0.7681173118809974,0.28939471296986335,111.867945,7.465524,246.912825,2,Skala2
236.5065230802729,0.842220334959419,0.7649958622701793,0.2912684304498066,89.361382,11.032753,248.915505,2,Skala2
129.09272431089818,0.807540859035368,0.8479989488457823,0.23991826375056313,108.616522,22.348227,245.264201,2,Skala2
163.2639423154465,0.9032606032615738,0.770587211633199,0.4496004633049775,66.333294,5.586997,248.634912,2,Skala2
175.9320252899147,0.7884385291824262,0.6515245518932161,0.21956427757957617,110.612009,19.115364,244.672887,2,Skala2
233.76558240996113,0.8244193671129169,0.7093040523079209,0.2082918260099499,111.575757,16.101582,235.109084,2,Skala2
146.96531205141852,0.860957470733854,0.853398897580728,0.25211493172709104,110.563849,22.665053,237.198423,2,Skala2
108.87377622941565,0.8688294715721535,0.8636316676356665,0.30877162460833774,77.087818,4.661826,247.228214,3,Skala3
337.6720244431542,0.8359489899849659,0.8185984319254772,0.3444889878909703,76.454418,7.866705,247.217495,3,Skala3
143.25053224947985,0.8137370776546134,0.8366107581697296,0.24415357702352253,93.503071,15.465868,245.356389,3,Skala3
214.9991623118982,0.8677439325746821,0.8506235205297811,0.32288844736378985,100.310883,8.49622,250.150312,3,Skala3
196.27787051821744,0.8968010521961209,0.8178457618181519,0.35841579349720104,109.842337,13.467452,250.90782,3,Skala3
256.4087061095789,0.709926454356444,0.8414408384480317,0.1484179315540964,104.328014,23.998804,246.089027,3,Skala3
101.93925904420897,0.789738344086774,0.9075160278861462,0.16041724435471288,104.774505,14.693995,227.759941,3,Skala3
223.44779519685167,0.8785044623804914,0.7883202572137143,0.40936532129725006,97.271489,6.526691,250.747584,3,Skala3
163.20921134336544,0.8014605485831535,0.8328778680344895,0.2295695140402088,95.329743,9.164923,242.115704,3,Skala3
187.60265358623246,0.8759051050695444,0.7163026896451767,0.26666365130037023,108.212417,10.982186,250.984524,3,Skala3
181.13926287479234,0.7655812505061518,0.875148316501093,0.1420918183278698,112.284655,20.586765,221.193632,3,Skala3
102.49738008257931,0.814207270541788,0.8496232886644971,0.25074613755851277,106.386123,20.722224,243.321235,3,Skala3
98.87273088337285,0.8032388768747829,0.8963955275531403,0.17332260084640125,101.282347,11.383951,248.100296,3,Skala3
98.01276491508202,0.8830766263202933,0.7725247100509174,0.295607290572888,90.049863,6.518144,252.369278,3,Skala3
150.8425741117079,0.8043126089375284,0.8552180758428697,0.2757443677110497,108.175533,19.128066,249.485903,3,Skala3
156.42269882743827,0.8053581300532298,0.8507964473176259,0.20633352941478322,107.635837,12.741321,247.070248,3,Skala3
258.008364784439,0.8681259576785887,0.8093347457741319,0.3412692144590178,105.647596,6.323849,248.707272,3,Skala3
169.04018281963195,0.8262225833967547,0.7831192213851553,0.26577095429793224,86.583189,11.567834,250.931807,3,Skala3
261.439298358091,0.752775796638579,0.8439979404096681,0.15170828061424632,106.728223,17.542249,227.801106,3,Skala3
145.6738197771004,0.7393942734985934,0.8382692347754729,0.17000358396608098,109.854447,11.094777,244.094894,3,Skala3
157.48376437476813,0.8952907278050829,0.8988213929266242,0.3454675304383641,71.081518,7.467421,249.648583,3,Skala3
90.87755741842874,0.7796007901772058,0.8609908665016663,0.17078166935650016,105.09602,21.030677,241.03945,3,Skala3
172.98570385961514,0.8104620775180419,0.8536001496776779,0.18998647147238476,97.323031,17.264144,236.372002,3,Skala3
218.8251832631732,0.7978589901330407,0.8574856010376484,0.2001751246697145,104.315689,26.964236,249.287411,3,Skala3
241.55679142271896,0.7410156781957495,0.7853386555951016,0.14690699390355594,107.803605,15.828528,237.221332,3,Skala3
132.17950718536798,0.7681625772313115,0.9032472278515428,0.3937670299185344,63.347572,13.152507,249.937232,3,Skala3
169.7369770245641,0.7967059895061219,0.8390181000895605,0.20659595242493228,107.093439,10.069529,241.381621,3,Skala3
281.63010274027835,0.7608921337365818,0.7156337047922352,0.2564719312217622,84.289343,5.735777,237.147303,3,Skala3
82.42159602264479,0.7294117205940507,0.9367721800514227,0.23201509789633007,84.738561,16.120699,242.020357,3,Skala3
208.91082401896745,0.767034972887724,0.8149989599358537,0.1549845356802386,103.968933,23.898402,247.411621,3,Skala3
129.01966399735485,0.811484324797109,0.7807322223482529,0.21924911960920307,108.423686,22.537409,251.209923,3,Skala3
179.56522374639118,0.807061164664653,0.6611133305761198,0.20585599774377367,111.291986,21.983584,225.783867,4,Skala4
73.820179311624,0.6582456823896966,0.8935839592722952,0.2404808850443421,82.925994,13.028479,245.860749,4,Skala4
243.65535838131643,0.709849791065546,0.6718812357997779,0.12157253718239584,107.95225,49.472471,214.40696,4,Skala4
62.15238161481266,0.8722842830914345,0.8630386988952838,0.24828526249205007,103.360788,10.086218,252.667714,4,Skala4
260.7314226786665,0.7900731903982889,0.9129146165133307,0.15796278272393915,103.935949,34.0973,227.602442,4,Skala4
67.0551604006387,0.8261459301406348,0.8810780969264149,0.22983313865640276,91.519547,18.059404,238.635408,4,Skala4
242.05005161207077,0.8194269249158501,0.8184599426173453,0.23206983121111832,106.259523,65.776356,231.907994,4,Skala4
221.27719512588507,0.7558323653328702,0.8343929845070135,0.18668862265004305,106.157886,62.193241,230.462074,4,Skala4
164.01621647231497,0.7379354721195053,0.869476343496201,0.16364928761506187,109.003166,58.929078,219.63239,4,Skala4
115.85457593425912,0.8980987387557812,0.8352821432867802,0.34208329952437627,108.809934,16.594329,241.595411,4,Skala4
200.1042624312511,0.7779015589246782,0.7452441053077348,0.17361661339145942,112.696873,22.702434,218.602551,4,Skala4
202.7905184997016,0.715598707578558,0.8266850914400152,0.12550865936513986,108.310553,53.388157,218.510556,4,Skala4
81.86907368429542,0.8403074357587901,0.8295648871491283,0.22959611523471118,113.529794,7.054052,248.902638,4,Skala4
298.5981274495573,0.8269167366494623,0.7917296447658455,0.22973296513383168,107.086779,44.939844,226.257875,4,Skala4
162.3522574232674,0.7639677212256881,0.8520021790400454,0.14813272519959575,107.786033,45.131378,221.238518,4,Skala4
250.14237875195562,0.8599941533488696,0.7897293129910988,0.2699381609994885,102.191519,16.090753,251.30379,4,Skala4
295.96205907969227,0.7734236552272195,0.7080277192936466,0.1564914213694106,111.469171,24.110421,240.544468,4,Skala4
169.24284084127675,0.7271274546748852,0.8320868748242283,0.14542452730777716,108.861552,16.348049,243.336444,4,Skala4
299.02097647618587,0.813837522352143,0.6544999236002049,0.2368202172473543,107.410744,11.436475,241.682534,4,Skala4
150.07181638199384,0.8256368861743211,0.8545367914661925,0.2123014615749121,102.133803,10.85822,247.437441,4,Skala4
256.4762796164578,0.7533626067512614,0.811917262038313,0.14867987476203443,108.274626,46.523851,220.657527,4,Skala4
230.1915805793455,0.8430006159656531,0.8415435150604137,0.27800506923505613,107.304079,15.139786,241.206488,4,Skala4
219.05549507266014,0.7884258353840051,0.8459350915913334,0.20698677806112334,104.950643,41.041291,220.922139,4,Skala4
230.5960690150159,0.780168375561053,0.7427858065798526,0.18638486310599872,109.283506,52.184977,235.895216,4,Skala4
213.2296898437122,0.8164629765895652,0.8041025521861631,0.20692550180086708,106.729135,55.016014,234.378734,4,Skala4
95.49448900017741,0.810104204006578,0.797309783350981,0.2361122890617058,108.783655,18.700852,245.841671,4,Skala4
115.39373054466864,0.7341140399018944,0.8428649788009457,0.10638062754774744,107.671312,21.323067,226.773405,4,Skala4
452.00025402816084,0.7204096037571814,0.6947321828477906,0.18143296172661966,104.454625,24.198041,217.930164,4,Skala4
295.75545253302363,0.7390121716144437,0.6715933960160834,0.15411204148210542,106.4189,39.50999,221.16485,4,Skala4
190.93231863195757,0.7554102499877844,0.8682909341149434,0.1587237445358723,106.86342,45.861029,216.69352,4,Skala4
